text,x0,x1,top,doctop,bottom,upright,height,width,direction,page
RJ45,1049.6399999999999,1060.085157,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,10.445157000000108,ltr,23
-,1061.570532,1062.5508795,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,0.9803475000001072,ltr,23
SCTLINK,1064.0362544999998,1081.1834235,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,17.147169000000076,ltr,23
CAT6,1105.02,1114.85591298,1471.79349462,26383.79349462,1477.19487462,True,5.401380000000017,9.835912980000103,ltr,23
RACK,1569.6000000000001,1584.9534795000002,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,15.353479500000049,ltr,23
MOUNT,1586.9790045000002,1607.7932994000003,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,20.81429490000005,ltr,23
W/SCT,1609.8188244,1629.1666392000002,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,19.34781480000015,ltr,23
RC-RK2,1631.1921642000002,1651.5932520000001,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,20.401087799999914,ltr,23
(2,1653.6187770000001,1659.0714903,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,5.452713299999914,ltr,23
OF,1661.0970153,1668.4861305000002,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,7.389115200000106,ltr,23
2),1670.5116555000002,1675.9643688,1469.5102179,26381.5102179,1477.6123179,True,8.102100000000064,5.452713299999914,ltr,23
USB,1894.38,1902.7872225,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,8.407222499999989,ltr,23
-,1904.2725975,1905.2529450000002,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,0.9803475000001072,ltr,23
USB,1906.7383200000002,1915.1455425000001,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,8.407222499999989,ltr,23
B,1916.6309175000001,1919.4768960000001,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,2.845978500000001,ltr,23
(2.0),1920.962271,1929.91017,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,8.947899000000007,ltr,23
PHX,1964.22,1972.4370945,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,8.21709450000003,ltr,23
-,1973.9224695,1974.9028170000001,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,0.9803475000001072,ltr,23
LINE,1976.3881920000001,1985.3182665,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,8.930074499999819,ltr,23
OUT,1986.8036415000001,1995.2405715,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,8.436929999999847,ltr,23
2,1996.7259465,1999.3877385,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,2.661792000000105,ltr,23
INPUT,2129.76,2141.8568940000005,1474.5408585,26386.5408585,1480.4823585,True,5.941499999999905,12.096894000000248,ltr,23
OUTPUT,2181.66,2198.1238965000002,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,16.463896500000374,ltr,23
HDMI,2650.38,2661.1222319999997,1474.5408585,26386.5408585,1480.4823585,True,5.941499999999905,10.742231999999603,ltr,23
4,2662.607607,2665.269399,1474.5408585,26386.5408585,1480.4823585,True,5.941499999999905,2.6617919999998776,ltr,23
-,2666.754774,2667.7351215,1474.5408585,26386.5408585,1480.4823585,True,5.941499999999905,0.9803474999998798,ltr,23
HDMI,2669.2204965,2679.9627285,1474.5408585,26386.5408585,1480.4823585,True,5.941499999999905,10.742232000000058,ltr,23
RJ45,2725.74,2736.1851569999994,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,10.445156999999654,ltr,23
-,2737.6705319999996,2738.6508794999995,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,0.9803474999998798,ltr,23
PORT,2740.1362544999997,2751.181503,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,11.04524850000007,ltr,23
7,2752.666878,2755.32867,1474.6008585000002,26386.6008585,1480.5423585,True,5.941499999999905,2.6617919999998776,ltr,23
OFE,688.6800000000003,699.4719972000003,1484.3302179,26396.3302179,1492.4323179,True,8.102100000000064,10.791997199999969,ltr,23
INPUT,725.7000000000003,737.7968940000003,1485.3408585000002,26397.3408585,1491.2823585,True,5.941499999999905,12.09689400000002,ltr,23
OUTPUT,777.5999999999999,794.0638964999999,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,16.463896500000033,ltr,23
+12V,976.5,987.0461624999999,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,10.546162499999923,ltr,23
PWR,988.5315375,997.9785225,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,9.44698500000004,ltr,23
-,999.4638975,1000.444245,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,0.9803474999999935,ltr,23
DC,1001.92962,1007.764173,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,5.834553000000028,ltr,23
PLUG,1009.249548,1020.193791,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,10.944243000000029,ltr,23
#,1553.52,1557.1497408,1484.3302179,26396.3302179,1492.4323179,True,8.102100000000064,3.629740800000036,ltr,23
4,1559.1752658,1562.8050066,1484.3302179,26396.3302179,1492.4323179,True,8.102100000000064,3.629740800000036,ltr,23
SCT,1591.92,1599.9232005000001,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,8.003200500000048,ltr,23
RC5-HE,1642.38,1657.245633,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,14.865632999999889,ltr,23
USB,1894.38,1902.7872225,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,8.407222499999989,ltr,23
-,1904.2725975,1905.2529450000002,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,0.9803475000001072,ltr,23
MICRO,1906.7383200000002,1920.320589,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,13.58226899999977,ltr,23
USB,1921.8059640000001,1930.2131865000001,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,8.407222499999989,ltr,23
PHX,1964.22,1972.4370945,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,8.21709450000003,ltr,23
-,1973.9224695,1974.9028170000001,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,0.9803475000001072,ltr,23
LINE,1976.3881920000001,1985.3182665,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,8.930074499999819,ltr,23
OUT,1986.8036415000001,1995.2405715,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,8.436929999999847,ltr,23
3,1996.7259465,1999.3877385,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,2.661792000000105,ltr,23
LOOP,2650.38,2661.4965465000005,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,11.116546500000368,ltr,23
IN,2662.9819215,2667.051849,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,4.0699274999997215,ltr,23
-,2668.537224,2669.5175715,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,0.9803474999998798,ltr,23
QFSP+,2671.0029465000002,2684.377263,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,13.374316499999622,ltr,23
RJ45,2725.8,2736.245157,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,10.445156999999654,ltr,23
-,2737.730532,2738.7108795,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,0.9803474999998798,ltr,23
PORT,2740.1962545,2751.241503,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,11.04524850000007,ltr,23
8,2752.7268780000004,2755.3886700000003,1485.4008585000001,26397.4008585,1491.3423585,True,5.941499999999905,2.6617919999998776,ltr,23
INPUT,995.7000000000003,1007.7968940000003,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,12.09689400000002,ltr,23
OUTPUT,1047.6,1064.0638964999998,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,16.46389649999992,ltr,23
TO,1494.54,1500.0715364999999,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,5.531536499999902,ltr,23
ROOM,1501.5569115,1514.3073705,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,12.750458999999864,ltr,23
KIT,1515.7927455,1521.9956714999998,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,6.202925999999934,ltr,23
PRO,1523.4810465,1532.0486895,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,8.567642999999862,ltr,23
#,1533.5340644999999,1536.1958565,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,2.661792000000105,ltr,23
1,1537.6812315,1540.3430235,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,2.661792000000105,ltr,23
(LAN,1541.8283985,1551.3942135,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,9.56581499999993,ltr,23
3),1552.8795885,1556.878218,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,3.9986295000001064,ltr,23
RJ45,1570.3200000000002,1580.7651570000003,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1618.8,1627.0289774999999,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,8.228977499999928,ltr,23
RJ45,1664.94,1675.3851570000002,1496.1408585000001,26408.1408585,1502.0823585,True,5.941499999999905,10.445157000000108,ltr,23
EXTRON,1848.42,1863.45204054,1493.39349462,26405.39349462,1498.79487462,True,5.401380000000017,15.032040540000025,ltr,23
26-663-06,1864.8023855400002,1883.52356862,1493.39349462,26405.39349462,1498.79487462,True,5.401380000000017,18.721183079999946,ltr,23
CAM,1894.5,1903.9529265,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,9.452926500000103,ltr,23
IN,1905.4383015,1909.508229,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,4.069927499999949,ltr,23
1,1910.993604,1913.655396,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1915.140771,1916.1211185000002,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,0.9803475000001072,ltr,23
HDMI,1917.6064935,1928.3487255,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,10.742232000000058,ltr,23
PHX,1964.16,1972.3770945,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,8.21709450000003,ltr,23
-,1973.8624695,1974.8428170000002,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,0.9803475000001072,ltr,23
LINE,1976.3281920000002,1985.2582665,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,8.930074499999819,ltr,23
OUT,1986.7436415000002,1995.1805715,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,8.436929999999847,ltr,23
4,1996.6659465,1999.3277385000001,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,2.661792000000105,ltr,23
LOOP,2650.38,2661.4965465000005,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,11.116546500000368,ltr,23
IN,2662.9819215,2667.051849,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,4.0699274999997215,ltr,23
-,2668.537224,2669.5175715,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,0.9803474999998798,ltr,23
QFSP+,2671.0029465000002,2684.377263,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,13.374316499999622,ltr,23
QFSP+,2716.86,2730.2343165,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,13.374316500000077,ltr,23
-,2731.7196915,2732.700039,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,0.9803474999998798,ltr,23
LOOP,2734.185414,2745.3019605000004,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,11.116546500000368,ltr,23
OUT,2746.7873355,2755.2242655000005,1496.2008585,26408.2008585,1502.1423585,True,5.941499999999905,8.436930000000302,ltr,23
RJ45,1570.3200000000002,1580.7651570000003,1506.9408585,26418.9408585,1512.8823585,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1612.38,1620.6089775,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,8.228977499999928,ltr,23
LOOP,1622.0943525,1633.210899,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,11.116546499999913,ltr,23
RJ45,1664.94,1675.3851570000002,1506.9408585,26418.9408585,1512.8823585,True,5.941499999999905,10.445157000000108,ltr,23
EXTRON,1848.42,1863.45204054,1504.19349462,26416.193494619998,1509.59487462,True,5.401380000000017,15.032040540000025,ltr,23
26-663-06,1864.8023855400002,1883.52356862,1504.19349462,26416.193494619998,1509.59487462,True,5.401380000000017,18.721183079999946,ltr,23
CAM,1894.5,1903.9529265,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,9.452926500000103,ltr,23
IN,1905.4383015,1909.508229,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,4.069927499999949,ltr,23
2,1910.993604,1913.655396,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1915.140771,1916.1211185000002,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,0.9803475000001072,ltr,23
HDMI,1917.6064935,1928.3487255,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,10.742232000000058,ltr,23
PHX,1964.22,1972.4370945,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,8.21709450000003,ltr,23
-,1973.9224695,1974.9028170000001,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,0.9803475000001072,ltr,23
LINE,1976.3881920000001,1985.3182665,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,8.930074499999819,ltr,23
OUT,1986.8036415000001,1995.2405715,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,8.436929999999847,ltr,23
5,1996.7259465,1999.3877385,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,2.661792000000105,ltr,23
QFSP+,2716.86,2730.2343165,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,13.374316500000077,ltr,23
-,2731.7196915,2732.700039,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,0.9803474999998798,ltr,23
LOOP,2734.185414,2745.3019605000004,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,11.116546500000368,ltr,23
OUT,2746.7873355,2755.2242655000005,1507.0008585,26419.0008585,1512.9423585,True,5.941499999999905,8.436930000000302,ltr,23
IN-WALL,720.4200000000001,742.9519401,1516.1302179000002,26428.1302179,1524.2323179000002,True,8.102100000000064,22.53194009999993,ltr,23
MOUNT,744.9774651,765.7917600000002,1516.1302179000002,26428.1302179,1524.2323179000002,True,8.102100000000064,20.814294900000164,ltr,23
W/VADDIO,767.8172850000001,797.2117038,1516.1302179000002,26428.1302179,1524.2323179000002,True,8.102100000000064,29.394418799999926,ltr,23
CAT6,1213.02,1222.85591298,1514.9934946199999,26426.99349462,1520.3948746199999,True,5.401380000000017,9.835912980000103,ltr,23
GSM4248PX,1262.7000000000003,1288.0345560000003,1517.7408585,26429.7408585,1523.6823585,True,5.941499999999905,25.33455600000002,ltr,23
(CTRL),1289.5199310000003,1302.7754175000002,1517.7408585,26429.7408585,1523.6823585,True,5.941499999999905,13.25548649999996,ltr,23
CAT6,1537.02,1546.85591298,1514.9934946199999,26426.99349462,1520.3948746199999,True,5.401380000000017,9.835912980000103,ltr,23
SCTLINK,1570.6200000000001,1587.767169,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,17.14716899999985,ltr,23
-,1589.2525440000002,1590.2328915000003,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,0.9803475000001072,ltr,23
RJ45,1591.7182665,1602.1634235000001,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,10.445157000000108,ltr,23
HDMI,1638.48,1649.222232,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,10.742232000000058,ltr,23
-,1650.707607,1651.6879545000002,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,0.9803475000001072,ltr,23
VIDEO,1653.1733295,1665.2642819999999,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,12.090952499999958,ltr,23
OUT,1666.749657,1675.186587,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,8.436929999999847,ltr,23
EXTRON,1848.42,1863.45204054,1514.9934946199999,26426.99349462,1520.3948746199999,True,5.401380000000017,15.032040540000025,ltr,23
26-663-06,1864.8023855400002,1883.52356862,1514.9934946199999,26426.99349462,1520.3948746199999,True,5.401380000000017,18.721183079999946,ltr,23
VIDEO,1894.68,1906.7709525,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,12.090952499999958,ltr,23
IN,1908.2563275,1912.326255,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,4.069927499999949,ltr,23
3,1913.8116300000002,1916.4734220000003,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1917.958797,1918.9391445,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,0.9803475000001072,ltr,23
HDMI,1920.4245195,1931.1667515000001,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,10.742232000000058,ltr,23
PHX,1964.16,1972.3770945,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,8.21709450000003,ltr,23
-,1973.8624695,1974.8428170000002,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,0.9803475000001072,ltr,23
LINE,1976.3281920000002,1985.2582665,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,8.930074499999819,ltr,23
OUT,1986.7436415000002,1995.1805715,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,8.436929999999847,ltr,23
6,1996.6659465,1999.3277385000001,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,2.661792000000105,ltr,23
PWR,2650.38,2659.8269849999997,1517.7408585,26429.7408585,1523.6823585,True,5.941499999999905,9.446984999999586,ltr,23
IN,2661.31236,2665.3822875,1517.7408585,26429.7408585,1523.6823585,True,5.941499999999905,4.069927500000176,ltr,23
-,2666.8676625000003,2667.84801,1517.7408585,26429.7408585,1523.6823585,True,5.941499999999905,0.9803474999998798,ltr,23
DIN,2669.333385,2676.368121,1517.7408585,26429.7408585,1523.6823585,True,5.941499999999905,7.034736000000066,ltr,23
DIN,2724.0,2731.034736,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,7.034736000000066,ltr,23
-,2732.520111,2733.5004584999997,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,0.9803474999998798,ltr,23
PWR,2734.9858335,2744.4328185,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,9.44698500000004,ltr,23
OUT,2745.9181935,2754.3551235,1517.8008585,26429.8008585,1523.7423585,True,5.941499999999905,8.436929999999847,ltr,23
ENCLOSURE:,706.3800000000001,741.4458888000001,1525.1902179,26437.1902179,1533.2923179000002,True,8.102100000000064,35.06588880000004,ltr,23
999-2225-018,743.4714138,782.4425148000001,1525.1902179,26437.1902179,1533.2923179000002,True,8.102100000000064,38.97110100000009,ltr,23
(BACK,784.4680398,801.6120834000001,1525.1902179,26437.1902179,1533.2923179000002,True,8.102100000000064,17.144043600000032,ltr,23
OF,803.6376084000001,811.0267236000001,1525.1902179,26437.1902179,1533.2923179000002,True,8.102100000000064,7.389115199999992,ltr,23
PWR,1570.3200000000002,1579.7669850000002,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,9.44698500000004,ltr,23
-,1581.2523600000002,1582.2327075000003,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,0.9803475000001072,ltr,23
DC,1583.7180825000003,1589.5526355000002,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,5.834552999999914,ltr,23
PLUG,1591.0380105000002,1601.9822535,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,10.944242999999915,ltr,23
EXTRON,1848.42,1863.45204054,1525.79349462,26437.79349462,1531.19487462,True,5.401380000000017,15.032040540000025,ltr,23
26-663-06,1864.8023855400002,1883.52356862,1525.79349462,26437.79349462,1531.19487462,True,5.401380000000017,18.721183079999946,ltr,23
VIDEO,1894.68,1906.7709525,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,12.090952499999958,ltr,23
IN,1908.2563275,1912.326255,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,4.069927499999949,ltr,23
4,1913.8116300000002,1916.4734220000003,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1917.958797,1918.9391445,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,0.9803475000001072,ltr,23
HDMI,1920.4245195,1931.1667515000001,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,10.742232000000058,ltr,23
INPUT,2669.76,2681.8568940000005,1528.5408585,26440.5408585,1534.4823585,True,5.941499999999905,12.096894000000248,ltr,23
OUTPUT,2721.66,2738.1238965000002,1528.6008585000002,26440.6008585,1534.5423585,True,5.941499999999905,16.463896500000374,ltr,23
THE,742.98,753.836814,1534.3102179,26446.3102179,1542.4123179,True,8.102100000000064,10.856813999999986,ltr,23
ROOM),755.862339,775.0724181,1534.3102179,26446.3102179,1542.4123179,True,8.102100000000064,19.21007910000003,ltr,23
MOUNT,1001.04,1021.8542949,1534.3102179,26446.3102179,1542.4123179,True,8.102100000000064,20.81429490000005,ltr,23
W/CAMERA,1023.8798198999999,1056.3530366999998,1534.3102179,26446.3102179,1542.4123179,True,8.102100000000064,32.47321679999993,ltr,23
INPUT,1589.76,1601.856894,1539.3408585000002,26451.3408585,1545.2823585,True,5.941499999999905,12.09689400000002,ltr,23
OUTPUT,1641.6000000000001,1658.0638965,1539.4008585000001,26451.4008585,1545.3423585,True,5.941499999999905,16.46389649999992,ltr,23
VIDEO,1894.68,1906.7709525,1539.4008585000001,26451.4008585,1545.3423585,True,5.941499999999905,12.090952499999958,ltr,23
IN,1908.2563275,1912.326255,1539.4008585000001,26451.4008585,1545.3423585,True,5.941499999999905,4.069927499999949,ltr,23
5,1913.8116300000002,1916.4734220000003,1539.4008585000001,26451.4008585,1545.3423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1917.958797,1918.9391445,1539.4008585000001,26451.4008585,1545.3423585,True,5.941499999999905,0.9803475000001072,ltr,23
HDMI,1920.4245195,1931.1667515000001,1539.4008585000001,26451.4008585,1545.3423585,True,5.941499999999905,10.742232000000058,ltr,23
PDX-915R-SP,2707.2,2731.11731064,1544.9934946199999,26456.99349462,1550.3948746199999,True,5.401380000000017,23.917310640000323,ltr,23
#,689.46,693.0897408000001,1549.1302179000002,26461.1302179,1557.2323179000002,True,8.102100000000064,3.629740800000036,ltr,23
4,695.1152658000001,698.7450066000001,1549.1302179000002,26461.1302179,1557.2323179000002,True,8.102100000000064,3.629740800000036,ltr,23
CISCO,725.7000000000003,738.1652670000003,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,12.46526700000004,ltr,23
ROOM,772.1399999999999,784.8904589999999,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,12.750458999999978,ltr,23
VISION,786.3758339999998,799.732326,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,13.356492000000117,ltr,23
#,959.46,963.0897408000001,1549.1302179000002,26461.1302179,1557.2323179000002,True,8.102100000000064,3.629740800000036,ltr,23
4,965.1152658000001,968.7450066000001,1549.1302179000002,26461.1302179,1557.2323179000002,True,8.102100000000064,3.629740800000036,ltr,23
SCT,997.8600000000001,1005.8632005000001,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,8.003200499999934,ltr,23
RC5-CE,1048.44,1063.186803,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,14.746803,ltr,23
CAM,1894.5,1903.9529265,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,9.452926500000103,ltr,23
IN,1905.4383015,1909.508229,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,4.069927499999949,ltr,23
6,1910.993604,1913.655396,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1915.140771,1916.1211185000002,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,0.9803475000001072,ltr,23
BNC,1917.6064935,1926.3761475000001,1550.2008585,26462.2008585,1556.1423585,True,5.941499999999905,8.769654000000173,ltr,23
RJ45,706.3200000000002,716.7651570000002,1560.9408585,26472.9408585,1566.8823585,True,5.941499999999905,10.445156999999995,ltr,23
LAN,747.2400000000002,755.4689775000003,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,8.228977500000042,ltr,23
(POE+),756.9543525000003,770.4831480000003,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,13.528795500000001,ltr,23
RJ45,800.94,811.385157,1560.9408585,26472.9408585,1566.8823585,True,5.941499999999905,10.445156999999995,ltr,23
CAT6,835.02,844.85591298,1558.19349462,26470.193494619998,1563.59487462,True,5.401380000000017,9.83591297999999,ltr,23
RJ45,976.3200000000002,986.7651570000002,1560.9408585,26472.9408585,1566.8823585,True,5.941499999999905,10.445156999999995,ltr,23
ETHERNET,1019.8200000000002,1041.173751,1560.9408585,26472.9408585,1566.8823585,True,5.941499999999905,21.353750999999875,ltr,23
RJ45,1070.94,1081.3851570000002,1560.9408585,26472.9408585,1566.8823585,True,5.941499999999905,10.445157000000108,ltr,23
PDT-1415C,1628.88,1649.4106453800002,1555.79349462,26467.79349462,1561.19487462,True,5.401380000000017,20.530645380000124,ltr,23
MIC,1894.38,1902.0385935000002,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,7.658593500000052,ltr,23
IN,1903.5239685000001,1907.593896,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,4.069927499999949,ltr,23
1,1909.079271,1911.7410630000002,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,2.661792000000105,ltr,23
-,1913.2264380000001,1914.2067855000003,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,0.9803475000001072,ltr,23
PHX,1915.6921605000002,1923.909255,1561.0008585,26473.0008585,1566.9423585,True,5.941499999999905,8.217094499999803,ltr,23
HDMI,774.48,785.2222320000001,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,10.742232000000058,ltr,23
-,786.707607,787.6879545,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,0.9803474999999935,ltr,23
VIDEO,789.1733295,801.2642820000001,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,12.090952500000071,ltr,23
OUT,802.7496570000001,811.186587,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,8.436929999999961,ltr,23
SCT,934.2600000000002,941.5356588600002,1568.99349462,26480.99349462,1574.3948746199999,True,5.40137999999979,7.275658860000021,ltr,23
PROVIDED,942.8860038600002,961.5855814200003,1568.99349462,26480.99349462,1574.3948746199999,True,5.40137999999979,18.69957756000008,ltr,23
VIDEO,976.6800000000003,988.7709525000004,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,12.090952500000071,ltr,23
INPUT,990.2563275000003,1002.3532215000002,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,12.096893999999907,ltr,23
-,1003.8385965000003,1004.8189440000003,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,0.9803474999999935,ltr,23
HDMI,1006.3043190000003,1017.0465510000004,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,10.742232000000058,ltr,23
RJ45,1049.6399999999999,1060.085157,1571.8008585,26483.8008585,1577.7423585000001,True,5.941500000000133,10.445157000000108,ltr,23
